"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","plus_minus","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","calculated_possessions","plays_used","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"Harper","Jovic",2019,"Full Season","NBA","Heat",36,22,990.5167,494,42,122,269,57,164,79,101,25,20,91,174,9,71,30,30,15,5,81,0,0,0,2,0,0,0,0,0,0,2196,2027.3001,2196,556,8076.3168,23.7225,0.5173,0.3788,0.2333,3.343,10.7654,7.0214,27.6806,1.7696,0.13,12.9458,-1.0445
"Harper","Jovic",2020,"Full Season","NBA","Heat",76,19,2215.5667,1220,154.5,277,547,107.5,305.5,180.5,237,41,42,214,233.5,10,170,57,30,15,12,174,0,0,0,2,0,0,0,0,0,0,4257,4514.0836,4257,1168,9304.9873,26.2139,0.5665,0.4486,0.3095,2.8581,11.3849,7.0175,26.8937,1.2342,0.8961,13.9686,0.0504
"Harper","Jovic",2021,"Full Season","NBA","Heat",21,8,564.7,312,34,78,152,34,94,54,65,11,7,57,102,7,59,13,22,15,3,55,0,0,0,0,0,0,0,0,0,0,1231,1151.5313,1231,340,6397.06445,26.3497,0.5681,0.3821,0.2642,2.2483,9.5492,6.6668,31.3521,1.1836,0.3452,17.6859,-2.2646
"Branko","Richardson",2015,"Full Season","NBA","Jazz",16,1,75.2167,28,-15,8,16,3,14,3,5,1,5,3,5,0,5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,158,143.9612,158,38,7563.2059,22.859,0.4524,0.4477,0.1416,7.9894,4.953,5.1611,11.1499,1.2703,0,14.7311,-5.493
"Clavell","Moreland",2016,"Full Season","NBA","Kings",1,0,24.2333,6,-8,0,5,2,5,0,0,0,2,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53,50.4626,53,10,8248.2366,17.5225,0.33845,0.5,0,10.0125,8.485,8.0244,8.2251,1.9853,0,0.7082,-6.9712
"Kawhi","Udanoh",2011,"Full Season","NBA","Raptors",3,0,12.75,2,-5,1,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28.5,24.6663,28.5,4,7653.3221,14.0548,0.33845,0.25,0,0,29.2067,13.8027,12.2621,0,0,0.7082,-9.79585
"Zanna","Bairstow",2012,"Full Season","NBA","Hornets",9,1,180.1833,67,2,18,40,1,8,28,36,3,2,17,18,0,20,11,0,0,2,19,0,0,0,0,0,0,0,0,0,0,350,331.4509,350,88,6397.06445,22.0032,0.5247,0.1667,0.6449,1.7258,10.7635,5.908,16.9205,3.1285,0.8316,23.855,-3.671
"Eidan","Bess",2016,"Full Season","NBA","Wizards",26,0,146.7667,63,-33,5,18,15,47,8,8,3,2,21,5,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,331,301.052,331,70,8104.4057,20.7195,0.4597,0.7231,0.1231,1.1088,16.7141,8.4762,3.5491,1.9426,0.3839,1.4384,-1.4784
"Eidan","Bess",2017,"Full Season","NBA","Suns",5,0,62.35,24,-5,2,3,4,16,8,9,0,1,6,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,147,130.2471,147,24,8284.8439,16.0852,0.5226,0.8421,0.4737,2.5836,10.1871,6.5414,0,0.8488,0,4.1736,-2.4029
"Eidan","Bess",2018,"Full Season","NBA","Jazz",3,0,8.6167,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.5,17.3179,18.5,2,9167.0959,10.2639,0.33845,1,0,0,11.7273,7.9226,0,3.332,0,0.7082,-8.2988
"Stephaun","Lofton IV",2012,"Full Season","NBA","Nets",6,0,44.9,13,-6,4,6,0,1,5,8,0,2,4,1,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,89,84.3182,89,13,6397.06445,12.7587,0.6179,0.1429,0.6449,4.7351,9.3971,8.1694,5.7627,2.4216,2.0547,15.9744,-1.5047
"Ahearn","Barnies",2013,"Full Season","NBA","Pistons",41,0,406.55,119,-59,28,62,14,50,21,29,8,8,29,26,0,19,16,0,0,3,46,0,0,0,0,0,0,0,0,0,0,843,769.2974,843,145,7495.2332,16.0961,0.4769,0.4464,0.2589,2.7269,10.1317,5.0513,10.7483,2.1761,0.3798,13.2165,-4.2162
"Tyrus","Papagiannis",2015,"Full Season","NBA","Jazz",34,1,427.8167,126,-69,41,105,13,48,5,7,6,10,29,76,0,42,18,0,0,5,37,0,0,0,0,0,0,0,0,0,0,895.5,840.808,895.5,198,8335.238,20.7577,0.4032,0.3138,0.0457,3.1396,8.5321,5.8059,27.2702,1.9716,1.379,21.1092,-4.2664
"Tyrus","Papagiannis",2016,"Full Season","NBA","Bucks",46,7,654.4667,206,-69,71,148,13,39,25,34,18,13,62,95,0,46,25,0,0,1,64,0,0,0,0,0,0,0,0,0,0,1344,1284.8787,1344,251,7786.2313,17.0621,0.51,0.2086,0.1818,2.3471,11.8907,6.1001,23.8641,2.0574,0.3331,18.5514,-4.1942
"Tyrus","Papagiannis",2017,"Full Season","NBA","Jazz",53,2,588.15,228,-1,63,138,27,70,21,25,16,9,36,86,9,45,25,30,15,2,58,0,0,0,0,0,0,0,0,0,0,1262,1211.5246,1262,265,8497.1663,19.1424,0.5167,0.3333,0.1175,2.7681,5.6101,3.9944,21.8762,2.1955,0.0638,16.9737,-3.2877
"Tyrus","Papagiannis",2018,"Full Season","NBA","Lakers",54,11,683.3167,224,-22,80,168,14,56,22,29,20,19,76,105,2,38,30,30,15,10,75,0,0,0,0,0,0,0,0,0,0,1495.5,1428.4523,1495.5,276,8322.1573,17.0594,0.4731,0.25,0.1295,4.5297,13.0783,8.7696,23.8723,2.1627,0.9195,13.8303,-2.1064
"Macijauskas","Bleijenbergh",2011,"Full Season","NBA","Jazz",41,8,594.9167,163,-29,62,111,0,0,39,60,16,37,81,20,0,34,15,0,0,24,104,0,0,0,0,0,0,0,0,0,0,1186,1122.2758,1186,178,8194.9159,13.7326,0.5963,0,0.5429,7.5717,16.4834,11.7812,4.4792,1.2877,3.0483,19.8481,-2.9309
"Macijauskas","Bleijenbergh",2012,"Full Season","NBA","Cavaliers",28,9,332.6,99,-81,39,74,0,0,21,41,9,20,52,9,0,16,10,0,0,5,60,0,0,0,0,0,0,0,0,0,0,664,632.7612,664,110,6397.06445,14.6068,0.5378,0,0.5541,8.0971,18.9522,11.5581,4.9475,1.4753,1.5225,14.8093,-4.8592
"Kaniel","Camby III",2011,"Full Season","NBA","Jazz",49,3,462.8833,178,-16,76,114,0,1,26,37,7,36,61,24,0,19,17,0,0,17,50,0,0,0,0,0,0,0,0,0,0,937,878.0134,937,154,7541.8168,14.8855,0.6779,0.0087,0.3217,10.5553,15.04,14.1799,10.3065,2.0355,3.1042,12.6431,2.0854
"Kaniel","Camby III",2012,"Full Season","NBA","Jazz",31,0,224.05,64,-51,27,42,0,1,10,18,2,19,34,14,0,5,7,0,0,24,24,0,0,0,0,0,0,0,0,0,0,462,426.906,462,57,6526.0125,11.1829,0.6284,0.0233,0.4186,9.0165,19.0498,15.1153,9.0479,1.7781,5.172,8.9413,5.1204
"Kaniel","Camby III",2013,"Full Season","NBA","Jazz",37,0,215.0667,75,24,27,43,0,1,21,33,1,26,32,11,0,8,8,0,0,13,30,0,0,0,0,0,0,0,0,0,0,455,407.3958,455,70,7531.645,14.0569,0.6408,0.0227,0.6449,15.1885,17.5575,15.3324,10.7088,2.0575,4.6742,12.0265,2.2144
"Kaniel","Camby III",2014,"Full Season","NBA","Jazz",66,4,1209.4,401,-174,175,330,0,2,51,75,23,120,190,44,0,40,42,0,0,46,139,0,0,0,0,0,0,0,0,0,0,2428.5,2302.0728,2428.5,414,7530.1801,15.3236,0.5493,0.006,0.2259,11.8374,20.553,15.7809,7.5413,1.8048,2.9272,9.8765,-0.888
"Kaniel","Camby III",2015,"Full Season","NBA","Jazz",38,0,265.8167,90,32,30,53,2,5,24,29,4,26,45,13,0,5,11,0,0,12,29,0,0,0,0,0,0,0,0,0,0,542,500.5829,542,80,7421.6467,13.0656,0.636,0.0862,0.5,12.6995,18.4429,16.9798,6.3861,2.1917,3.3612,6.5998,4.3453
"Kaniel","Camby III",2016,"Full Season","NBA","Mavericks",30,2,251.4167,71,-42,22,32,4,16,15,21,2,11,43,2,0,7,6,0,0,9,19,0,0,0,0,0,0,0,0,0,0,562.5,493.2229,562.5,63,8319.8869,11.6885,0.6202,0.3333,0.4375,4.9929,20.37,10.7806,0.0424,1.1768,3.253,10.8966,-0.5067
"Kaniel","Camby III",2018,"Full Season","NBA","Hawks",1,0,5.35,2,-4,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5,10.9527,12.5,2,8068.1624,16.3356,0.70045,0,0,18.76175,0,9.3798,0,0,0,26.6754,-9.79585
"Davies","Diogu",2011,"Full Season","NBA","Hornets",9,0,21.25,6,-5,0,3,1,3,3,4,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41.5,39.1732,41.5,9,7842.0039,19.713,0.3866,0.5,0.6449,6.0657,4.6914,7.1606,16.0062,0,4.2366,11.4155,-3.5755
"Cleaves","Rucker",2011,"Full Season","NBA","Cavaliers",44,18,946.9,303,-203,105,215,25,91,18,28,24,27,96,35,0,47,34,0,0,28,78,0,0,0,0,0,0,0,0,0,0,1944.5,1835.585,1944.5,369,7659.0943,17.4687,0.4759,0.2974,0.0915,3.9629,12.594,6.4116,5.7315,2.1096,2.2162,12.8654,-4.0342
"Cleaves","Rucker",2012,"Full Season","NBA","Jazz",10,0,111.7333,21,-27,7,25,1,3,4,9,1,5,11,6,0,4,4,0,0,6,10,0,0,0,0,0,0,0,0,0,0,219.5,211.9851,219.5,37,6397.06445,14.5546,0.33845,0.1068,0.3203,6.2237,10.0999,7.6041,10.4751,1.7689,3.7463,10.4396,-4.8253
"Papagiannis","Kramer III",2010,"Full Season","NBA","Lakers",105,0,1774.9667,696,82,156,330,106,279,66,98,25,15,143,159,0,92,69,0,0,11,139,0,0,0,1,0,0,0,0,0,0,3637,3405.6773,3637,758,9727.9482,18.8747,0.5336,0.4581,0.1609,2.1655,10.8091,4.9281,13.0129,2.1952,0.5106,12.3636,-0.3774
"Papagiannis","Kramer III",2011,"Full Season","NBA","Nets",73,18,1795.9,701,-172,146,347,107.5,304,82,100,31,24,149,233.5,0,139,62,0,0,6,128,0,0,0,0,0,0,0,0,0,0,3705.5,3363.3428,3705.5,836,7493.0312,21.5608,0.5043,0.467,0.1536,0.5491,8.9967,5.7811,32.1545,1.796,0.3044,16.6667,-0.446
"Papagiannis","Kramer III",2012,"Full Season","NBA","Nets",39,5,830.6333,406,-126,92,190,55,125,57,63,9,7,54,129,0,68,24,0,0,2,49,0,0,0,0,0,0,0,0,0,0,1700.5,1559.8562,1700.5,414,6397.06445,22.6248,0.5923,0.3968,0.2,1.4386,7.0008,5.4834,27.9536,1.763,0.2955,16.5563,0.4814
"Papagiannis","Kramer III",2014,"Full Season","NBA","Lakers",41,5,912.3167,416,-95,81,204,70,160,44,59,15,20,84,199,0,95,38,0,0,8,65,0,0,0,1,0,0,0,0,0,0,1992.5,1875.5161,1992.5,488,8101.8018,23.2088,0.5334,0.4396,0.1621,1.4827,9.4285,6.6891,32.1545,2.0824,0.4177,19.5892,-0.7377
"Papagiannis","Kramer III",2015,"Full Season","NBA","Clippers",36,0,529.4667,167,-43,26,61,35,97,10,11,3,8,34,67,0,32,20,0,0,5,52,0,0,0,0,0,0,0,0,0,0,1114,1051.0466,1114,196,9177.1374,16.4988,0.5128,0.6139,0.0696,1.2309,6.5862,5.4213,18.7761,1.8928,1.2797,16.4237,-1.4744
"Papagiannis","Kramer III",2016,"Full Season","NBA","Grizzlies",16,14,404.55,137,-104,32,74,20,57,13,13,7,4,27,53,1,28,18,6,3,3,26,0,0,0,1,0,0,0,0,0,0,820.5,784.4085,820.5,164,8062.2187,18.2882,0.501,0.4351,0.0992,1.6098,9.9756,4.0272,21.8588,2.46,0.6967,16.9985,-2.008
"Papagiannis","Kramer III",2017,"Full Season","NBA","Kings",2,0,35.3833,12,0,0,3,4,9,0,0,1,1,2,9,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,72.5,69.9298,72.5,15,7857.9583,19.2047,0.5,0.75,0,3.4991,8.2182,4.1796,32.1545,2.8822,0,20,2.0776
"Jarrid","McAdoo",2014,"Full Season","NBA","Celtics",37,8,487.6167,164,-96,52,107,12,40,24,37,15,42,86,16,0,41,14,0,0,27,74,0,0,0,0,0,0,0,0,0,0,1006,947.8111,1006,204,7670.0876,18.5856,0.5022,0.2721,0.2517,10.4248,22.0342,16.3539,7.3984,1.3547,4.511,20.0705,-1.1997
"Dudzinski","Samb",2010,"Full Season","NBA","Trailblazers",68,5,1559.9833,544,20,63,161,107.5,289,91,106,12,37,137,135,0,77,63,0,0,11,94,0,0,0,2,0,0,0,0,0,0,3094.5,2850.4467,3094.5,578,7782.168,17.4782,0.5477,0.6422,0.2356,3.471,9.632,7.7711,12.4233,2.4759,0.2345,13.4231,1.3769
"Dudzinski","Samb",2011,"Full Season","NBA","Trailblazers",84,3,1901.6333,685,90,98,222,107.5,305.5,132,155,15,39,145,198,0,90,89,0,0,15,141,0,0,0,2,0,0,0,0,0,0,3800.5,3470.0082,3800.5,751,7753.3689,18.5648,0.518,0.6256,0.2614,3.9192,9.862,5.2204,15.8582,2.7359,0.9875,11.9808,0.7305
"Dudzinski","Samb",2012,"Full Season","NBA","Nuggets",31,1,709.6333,268,69,59,103,40,122,30,43,5,9,56,75,0,40,31,0,0,3,37,0,0,0,2,0,0,0,0,0,0,1490.5,1386.9791,1490.5,285,6926.7515,17.8157,0.5494,0.5422,0.1911,1.8858,9.2767,4.5282,15.8638,2.1644,0.2199,14.0885,0.6148
"Ndoye","Roby",2010,"Full Season","NBA","Jazz",59,14,588.7167,161,111,65,124,0,1,31,78,16,41,88,27,0,38,6,0,0,24,108,0,0,0,0,0,0,0,0,0,0,1208.5,1150.7483,1208.5,206,8661.154,15.0349,0.5053,0.008,0.624,7.5695,18.61,12.4363,8.3384,0.653,3.6271,19.2581,-5.0632
"Ndoye","Roby",2011,"Full Season","NBA","Jazz",53,1,455.95,106,36,44,99,0,1,18,46,9,34,74,18,0,25,4,0,0,16,90,0,0,0,2,0,0,0,0,0,0,918.5,864.862,918.5,148,7541.8168,14.6051,0.4408,0.01,0.46,9.6629,21.6225,13.3799,4.0456,0.3707,2.6972,17.2129,-7.3379
"Ndoye","Roby",2012,"Full Season","NBA","Pacers",3,0,16.9833,8,7,2,5,0,0,4,6,1,2,7,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34.5,31.963,34.5,8,7021.8334,20.4437,0.5236,0,0.6449,14.6253,32.71705,25.19225,8.0593,3.332,0,0.7082,5.78375
"Melli","Cousins Jr.",2010,"Full Season","NBA","Timberwolves",81,55,2339.4,1094,-209.5,320,680,77,215,180.5,237,60.5,24,167,233.5,0,170,82,0,0,2,98,0,0,0,1,0,0,0,0,0,0,4991.5,4683.4907,4991.5,1321,7919.9322,24.2191,0.5108,0.2258,0.2836,0.2792,6.9052,3.5937,23.3752,1.6391,0.4511,17.8708,-2.9817
"Melli","Cousins Jr.",2011,"Full Season","NBA","Timberwolves",53,8,982.85,279,-174,77,196,31,100,32,42,9,12,65,182,0,113,34,0,0,3,58,0,0,0,2.5,0,0,0,0,0,0,2094.5,1975.2045,2094.5,430,7950.256,18.5374,0.4436,0.3378,0.1419,1.2268,9.1728,3.3674,28.4876,1.8442,0.3378,26.434,-6.2594
"Melli","Cousins Jr.",2012,"Full Season","NBA","Jazz",29,1,416.15,131,-131,36,97,10,34,29,39,11,8,31,96,0,36,6,0,0,2,23,0,0,0,2,0,0,0,0,0,0,839.5,792.1386,839.5,187,6397.06445,20.2067,0.4417,0.2589,0.2984,3.2976,7.4797,5.7764,32.1545,0.8813,0.0303,19.4511,-4.6933
"Pangos","Vaughn",2012,"Full Season","NBA","Hornets",4,0,39.1333,4,1,2,6,0,0,0,0,2,1,5,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,78.5,71.9866,78.5,8,6397.06445,9.667,0.33845,0,0,3.983,16.897,9.4917,0,0,2.079,25,-9.79585
"Garces","Maynor",2011,"Full Season","NBA","Nuggets",64,11,792.95,326,-30,105,216,19,58,59,87,27,28,89,49,0,46,23,0,0,6,77,0,0,0,0,0,0,0,0,0,0,1710,1577.6297,1710,365,8318.3933,20.1742,0.522,0.2117,0.3175,4.3588,14.0337,9.9832,12.1969,1.3892,1.0821,12.8391,-2.8099
"Garces","Maynor",2012,"Full Season","NBA","Raptors",48,2,713.1,319,-59,83,188,29,83,66,91,23,27,75,54,0,54,24,0,0,4,56,0,0,0,0,0,0,0,0,0,0,1433,1326.0898,1433,369,6397.06445,24.1243,0.5128,0.3063,0.3358,3.5339,11.8446,8.4785,16.12,1.8952,0.8071,14.7929,-0.9518
"Agbelese","Butterfield",2010,"Full Season","NBA","Pacers",47,32,1188.9667,484,-163,178,368,8,50,104,135,20,41,108,180,0,90,44,0,0,11,102,0,0,0,2.5,0,0,0,0,0,0,2539,2404.0747,2539,578,7968.6494,21.0293,0.5069,0.1196,0.323,3.7321,9.8675,7.2298,26.11,2.1077,0.7854,15.8618,-1.4522
"Agbelese","Butterfield",2011,"Full Season","NBA","Pacers",43,3,786.6333,230,-3,87,206,7,33,35,48,16,17,65,143,0,65,35,0,0,8,69,0,0,0,0,0,0,0,0,0,0,1633,1548.0467,1633,329,8257.4734,18.3031,0.4421,0.1381,0.2008,2.0077,11.0459,4.9131,26.8437,2.468,0.8852,19.9926,-2.7197
"Agbelese","Butterfield",2012,"Full Season","NBA","Spurs",14,0,190.55,51,28,17,35,2,8,11,14,0,3,15,45,0,23,9,0,0,2,23,0,0,0,0,0,0,0,0,0,0,403.5,368.4623,403.5,74,7463.9964,17.3385,0.5187,0.186,0.3256,1.2455,9.1181,5.3675,32.1545,2.3408,0.4923,26.6754,-2.1878
"Elegar","McKinnie",2012,"Full Season","NBA","Jazz",10,0,95.2,35,-36,8,19,3,13,10,15,4,6,9,10,0,10,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,199,179.4095,199,49,6514.7283,23.4141,0.4627,0.3937,0.5171,7.9657,12.2423,9.1006,17.1996,1.6947,0,20.8714,-4.2531
"Mikel","Parsons",2012,"Full Season","NBA","Kings",61,7,1134.65,462,-205,94,230,78,216,40,48,27,17,56,108,0,67,30,0,0,3,73,0,0,0,0,0,0,0,0,0,0,2380,2238.0866,2380,535,6397.06445,20.4188,0.4945,0.4843,0.1076,1.3869,6.2426,2.8234,17.1273,1.3224,9e-04,12.544,-3.3304
"Mikel","Parsons",2013,"Full Season","NBA","Kings",69,0,966.5,494,-80,107,253,65,156,85,99,28,19,52,92,0,68,31,0,0,3,64,0,0,0,0,0,0,0,0,0,0,2003,1885.6802,2003,527,7737.825,23.9329,0.5458,0.3814,0.2421,1.7128,6.721,4.339,14.627,1.4692,0.0157,13.0629,-1.2383
"Mikel","Parsons",2014,"Full Season","NBA","Jazz",49,0,518.65,273,-24,67,143,40,84,19,21,10,8,44,64,0,48,14,0,0,3,35,0,0,0,0,0,0,0,0,0,0,1071,1014.3763,1071,285,7809.8766,24.2944,0.5787,0.3698,0.0931,3.2699,10.0937,6.1565,22.7837,1.6498,0.5283,16.9571,0.3531
"Mikel","Parsons",2015,"Full Season","NBA","Pelicans",50,0,508.9667,178,44,54,118,9,48,43,45,6,8,32,58,0,33,15,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1054.5,968.9661,1054.5,218,7906.4437,19.6217,0.479,0.2892,0.2711,1.4444,5.9387,4.0968,16.6766,1.8067,0.1433,15.0823,-4.7362
"Mikel","Parsons",2016,"Full Season","NBA","Jazz",6,0,17.5667,9,-25,1,3,1,2,4,5,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,35.0646,38,9,7899.3166,23.4046,0.4918,0.4649,0.2865,0,0,0,7.5248,2.9166,0,21.0915,-2.1539
"Mikel","Parsons",2019,"Full Season","NBA","Suns",6,0,64.7667,22,-38,8,16,0,13,6,6,1,1,6,8,0,5,3,3,4,0,5,0,0,0,0,0,0,0,0,0,0,147,135.639,147,37,8326.8264,24.2893,0.3477,0.4483,0.2069,0.819,12.113,6.4055,17.5138,2.1987,0,13.6463,-9.79585
"Lavoy","Lazic",2013,"Full Season","NBA","Trailblazers",51,1,477.3333,134,-97,58,142,0,0,18,27,14,40,79,13,0,19,13,0,0,11,67,0,0,0,0,0,0,0,0,0,0,957.5,908.7198,957.5,176,7559.7618,16.6129,0.4354,0,0.1901,11.0821,20.5075,13.8683,6.6034,1.4026,1.9451,10.9903,-3.3707
"Lavoy","Lazic",2014,"Full Season","NBA","Trailblazers",61,0,751.4,175,21,77,163,0,2,21,31,9,92,124,37,0,36,11,0,0,23,102,0,0,0,1,0,0,0,0,0,0,1578,1484.4837,1578,219,8917.966,12.4672,0.4898,0.0121,0.1879,13.8211,19.1803,15.8038,8.7881,0.6309,2.1755,16.7723,-2.8618
"Lavoy","Lazic",2015,"Full Season","NBA","Trailblazers",50,8,623.9667,169,64,74,151,0,0,21,25,6,62,130,16,0,23,10,0,0,23,93,0,0,0,2.5,0,0,0,0,0,0,1312.5,1222.97,1312.5,189,8253.5284,13.2981,0.5216,0,0.1656,11.7691,21.6475,16.1512,5.2733,0.8004,2.7397,12.4324,-2.5167
"Musa","Fisher",2010,"Full Season","NBA","Jazz",37,0,224.4667,117,21,35,61,8,27,23,48,4,7,24,39,0,14,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,475,438.7588,475,130,8661.154,24.6044,0.5361,0.3068,0.5455,2.7197,11.4594,7.489,27.2332,2.5343,0,11.371,1.8193
"Musa","Fisher",2011,"Full Season","NBA","Jazz",24,0,300.6167,111,-32,33,67,9,38,18,36,8,13,25,42,0,27,16,0,0,1,25,0,0,0,0,0,0,0,0,0,0,632,577.454,632,150,7639.9703,22.1752,0.4597,0.3586,0.3519,4.5732,11.0468,7.6405,21.5121,2.8507,0.2636,18.2753,-2.7238
"Musa","Fisher",2012,"Full Season","NBA","Nets",57,12,793.0333,291,-122,74,189,28,82,59,96,19,27,81,126,0,52,55,0,0,2,58,0,0,0,0,0,0,0,0,0,0,1635.5,1489.2467,1635.5,374,6397.06445,21.0735,0.4645,0.3026,0.3542,3.8619,14.1626,8.5024,28.1109,3.332,0.4508,14.2372,0.2667
"Marcquise","Ofoegbu IV",2010,"Full Season","NBA","Knicks",81,55,2746.6533,1220,-108,206,439,107.5,305.5,180.5,237,25,65,333,135,0,110,75,0,0,54.5,191,0,0,0,0,0,0,0,0,0,0,5616.5,5383.9576,5616.5,1184,7783.9075,19.2607,0.5748,0.5264,0.3312,4.1528,15.9166,8.0158,8.0075,1.5475,2.0096,9.385,0.333
"Marcquise","Ofoegbu IV",2011,"Full Season","NBA","Jazz",67,55,2251.6833,1030,65,174,376,107.5,305.5,180.5,237,31,60,262,114,0,90,55,0,0,27,161,0,0,0,2.5,0,0,0,0,0,0,4722,4476.3688,4722,964,8263.1901,18.862,0.5953,0.4501,0.6026,3.232,15.2612,7.6475,10.1585,1.1862,1.3803,9.3621,0.5894
"Marcquise","Ofoegbu IV",2012,"Full Season","NBA","Nuggets",50,47,1572.6667,722,154.5,163,354,64,206,180.5,233,35,37,201,133,0,77,47,0,0,27,101,0,0,0,1,0,0,0,0,0,0,3237.5,3073.7786,3237.5,742,6926.7515,20.939,0.5449,0.3679,0.4161,3.1924,14.4117,8.9352,15.4398,1.5561,1.4099,10.4122,1.4347
"Marcquise","Ofoegbu IV",2013,"Full Season","NBA","Nuggets",71,55,2308.58,1149,154.5,229,509,107.5,305.5,180.5,237,58,65,302,176,0,111,64,0,0,36,130,0,0,0,2.5,0,0,0,0,0,0,4804.5,4578.756,4804.5,1143,8466.9798,21.3006,0.561,0.4156,0.3995,4.203,13.9126,8.0572,9.5996,1.2555,1.6271,9.7787,2.7568
"Marcquise","Ofoegbu IV",2015,"Full Season","NBA","Nuggets",59,27,1425.8667,734,18,121,267,107,301,171,191,33,31,187,83,0,57,47,0,0,20,94,0,0,0,0,0,0,0,0,0,0,3021,2854.9241,3021,720,7960.8973,21.4906,0.5628,0.5299,0.3363,3.5436,16.2601,8.7091,11.8211,1.8884,1.3585,8.039,2.4153
"Marcquise","Ofoegbu IV",2016,"Full Season","NBA","Nuggets",53,53,1838.6667,1036,-101,200,461,87,239,180.5,237,49,52,229,135,0,77,42,0,0,19,87,0,0,0,2,0,0,0,0,0,0,3876,3666.6192,3876,974,7908.8896,22.9898,0.582,0.3414,0.6171,2.9571,12.8358,7.9903,13.4807,0.9755,0.7916,7.9621,2.7
"Marcquise","Ofoegbu IV",2017,"Full Season","NBA","Nuggets",63,55,2134.0167,1145,154.5,209,426,107.5,305.5,180.5,237,27,39,286,135,10,82,40,30,15,15,93,0,0,0,2.5,0,0,0,0,0,0,4605.5,4369.1753,4605.5,1010,8089.258,19.9666,0.6221,0.432,0.516,1.6712,13.7435,8.1577,11.0817,1.1591,0.244,8.1813,1.4509
"Marcquise","Ofoegbu IV",2018,"Full Season","NBA","Clippers",21,21,670.95,321,11,66,145,36,111,81,87,14,9,92,41,10,26,13,30,15,10,30,0,0,0,0,0,0,0,0,0,0,1417.5,1379.8047,1417.5,322,8104.6433,20.6056,0.5454,0.4336,0.3398,3.0701,14.2036,8.9958,10.9632,0.7855,1.1047,8.1179,-0.3154
"Marcquise","Ofoegbu IV",2019,"Full Season","NBA","Clippers",74,55,2260.7,1220,62,274,580,107.5,305.5,180.5,237,48,63,391,194,10,110,57,30,15,24,143,0,0,0,2.5,0,0,0,0,0,0,4971.5,4793.8247,4971.5,1310,9020.6265,24.1817,0.6165,0.4171,0.4412,3.5073,17.5355,11.0335,14.5575,1.0463,0.9832,8.4735,3.5936
"Marcquise","Ofoegbu IV",2020,"Full Season","NBA","Thunder",69,55,2045.55,1220,154.5,200,420,107.5,305.5,180.5,237,32,39,321,126,10,91,47,30,15,6,86,0,0,0,2,0,0,0,0,0,0,4311.5,4214.2308,4311.5,1111,7884.3642,24.2749,0.608,0.5312,0.3661,2.1576,16.44,9.9526,11.5693,1.0799,0.0017,8.0437,2.791
"Marcquise","Ofoegbu IV",2021,"Full Season","NBA","Hawks",23,1,486.0333,257,18,31,78,42,111,69,74,10,5,67,31,10,27,11,21,8,2,43,0,0,0,0,0,0,0,0,0,0,1061,994.5174,1061,251,6397.06445,21.8697,0.58,0.5873,0.3915,1.3436,13.8816,8.5311,10.0524,1.3426,0.2774,10.8626,-1.7665
"Valanciunas","Scalabrine",2017,"Full Season","NBA","Magic",5,0,43.1167,0,-13,0,2,0,5,0,0,0,1,6,0,1,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,89.5,86.9917,89.5,10,7991.6695,10.2128,0.33845,0.7143,0,2.0463,17.5607,8.4021,0,0,0,26.6754,-9.79585
